id,user_id,opportunity_id,created_at,status,total_hours
a1a5b278-3711-4751-8221-8939ed688fdf,a2a2c36a-b3ea-490f-be18-458c944ebb70,932dac7e-4232-474c-8dc8-a72ebcea22e2,"2025-12-21 20:31:54.175501+00",,1
cf419596-080f-4daa-a1ce-ccad44f600b9,b437c180-d374-43cb-af65-a0bf42c9e83b,932dac7e-4232-474c-8dc8-a72ebcea22e2,"2025-12-16 18:34:07.734338+00",,1
b7b9bdbb-8048-4ece-acda-4a377b2e6d83,e905c80a-e9b1-4bbe-a921-05c613aaf838,eca2e03c-7094-45bb-bd92-154a1fd33f1f,"2025-12-12 01:34:37.062418+00",,1.5
625e73c4-83c0-41a5-953e-7380659d83aa,64a64fc7-654e-4eaa-a733-7659481c4cb5,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-21 14:04:25.929481+00",,1.25
b0bc17c7-2415-4ebd-8d05-e90304d97af8,cf878c5d-6d3c-4feb-b421-b7e7371f4d48,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-21 14:04:19.81793+00",,1.25
0ff646ce-7336-4249-8ab2-b3968365dbaf,5e180f5d-9639-42f2-b0c3-5468f2e1da1a,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-22 19:47:23.350513+00",,1.25
f1656608-46f2-4060-991c-c97bbb19d5ff,4930dce8-2383-4978-90e8-63f71e011a33,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-22 19:46:57.105924+00",,1.25
65dd386b-8670-4ba4-b908-b5a535da9630,7b11a768-9c47-41a4-983a-b22d2233d631,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-21 14:04:40.042185+00",,1.25
91d409d5-c8bb-4b16-94fd-a645e744da83,54c4f8ac-8845-4577-b5a7-819e6ec79ba9,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-21 14:04:33.13733+00",,1.25
8f5eaaa7-272f-4672-830d-cac677f50cc5,25b411b8-f881-43b8-8a7f-225f032e7fd3,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-17 03:35:34.858598+00",,1.25
85f237ae-a7a7-489a-9589-a38a4a005fa3,f83ad514-8e8a-47df-91df-412ce5a467ca,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-16 04:18:23.629947+00",,1.25
4ea248fd-8901-4b7a-ae28-94faf599bdc5,03a4ac46-214c-4ebd-bc27-38eae02a7770,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-16 22:35:23.355377+00",,1.25
f617577e-6e01-4043-ac04-43cdb28559fe,397ca719-3001-46a2-a8d5-08e5cb46b59d,be29f424-be05-4d89-bf4b-79af7bcedf7f,"2025-12-17 20:57:16.36467+00",,1.25
7f777fbd-3209-4ecc-b8d5-352d99147b2c,e6661d87-fc33-4788-bd0f-2e3fc2473486,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-23 02:02:15.79452+00",,1.5
d38f69b2-0262-402f-bbad-811fb16c5f0b,6c42887f-f2f7-44ba-8c32-ee3c51d22ee8,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-23 17:43:55.771895+00",,1.5
a35290ee-efea-4214-bd0e-4b422575cddc,b5161779-1690-4c41-95e8-8461c8390faf,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-21 14:03:20.640464+00",,2.5
855a787e-9ba2-403a-8489-7a604e37fae6,b4de7177-7df9-44c0-af19-657e69198f51,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-15 21:43:06.05545+00",,2.5
75d8881f-9078-4f36-ac91-412704b7c1d4,08bdcda2-d5cf-4cbb-af09-be01dad99b9f,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-21 14:02:50.272976+00",,2.5
ac275339-b0d1-4096-9d8b-4ebf20e18e32,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-21 14:02:15.387631+00",,2.5
65e7b1cb-1bd7-41ee-ad84-148862fd8a73,27fee74f-3b9d-4de4-97f4-dcebd100957f,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-16 20:33:31.591509+00",,2.5
2c0397b8-7201-467b-a65d-a626deb901bd,27acb628-a721-4bf5-8a75-e5ee22824a4f,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-21 14:03:25.766065+00",,2.5
dbbc3472-4b3b-46a3-b944-5effdd000845,1da7f601-b164-4d75-a3fc-3fa5b86635bd,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-21 14:03:03.888284+00",,2.5
f6b1a782-c082-4f5e-83ea-4a5fd8f4690a,de12fe11-0254-4859-81c8-4e4bbc8d16c7,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-21 14:02:04.716154+00",,2.5
d3bf3f6b-e8bc-43f6-9fa9-9e59ba7d42bc,b39b9619-91b3-419a-b028-f930286975a6,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-20 03:30:24.707533+00",,2.5
f55989a7-98b0-4454-a000-88cb1bc9ce0a,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-18 15:27:19.694713+00",,2.5
8e294e21-5e10-4568-a6a5-c0583251d651,e6661d87-fc33-4788-bd0f-2e3fc2473486,a31c03f8-42d5-4ff9-911d-8952772557f4,"2025-12-16 19:58:14.086814+00",,2.5
d482acc9-7a8c-4631-9156-d7f65317c239,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,bab4c1d0-82be-49cb-b2d1-53f8c7d3bb96,"2025-12-11 02:56:09.007678+00",,2.25
2ec1897e-4d1a-441a-8c6d-f5bffbe45e4c,6c42887f-f2f7-44ba-8c32-ee3c51d22ee8,bab4c1d0-82be-49cb-b2d1-53f8c7d3bb96,"2025-12-11 22:18:06.283113+00",,2.25
b750944d-6e27-4a24-983a-318387a5ad7c,b5161779-1690-4c41-95e8-8461c8390faf,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-15 23:17:17.368429+00",,4.5
8dfd4a41-7c16-4021-90c5-20cb63973e01,ecb093bc-556b-48a3-82d0-fd2e94e48ec6,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2025-12-21 14:51:51.141142+00",,1.5
340700a2-4cb4-41f5-bbf3-1da7faa919c8,b4de7177-7df9-44c0-af19-657e69198f51,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2025-12-15 21:43:39.562927+00",,1.5
3681f742-c8ac-4def-a9dd-cf5047689728,b437c180-d374-43cb-af65-a0bf42c9e83b,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2025-12-16 18:34:21.862977+00",,2.5
82f1c235-5de8-461c-a89b-99e186ac01d4,225dbd75-0339-4347-96ab-455ea34d3c76,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-24 21:37:05.625193+00",,2
4e0373a1-0b20-4f6c-b2f4-1102595addb4,27fee74f-3b9d-4de4-97f4-dcebd100957f,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-24 21:41:13.066263+00",,2
5f51febb-b1b0-4fc4-9169-37e9f8cd48eb,ff745631-1358-4347-a21e-208966917ef9,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-24 21:48:44.312115+00",,2
ea9e483c-d57f-48f4-942d-8c077d681085,a5fe2cd2-91b4-4e56-b402-7484f62fc502,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-24 22:01:39.744401+00",,2
6bf28a33-f71f-4250-8782-aaf0930098b9,19ef830e-c709-4488-965c-d87330ef77dc,341239a2-d8d5-4f7f-94ef-2b68cc057c28,"2025-12-25 00:52:44.224546+00",,2
4ec6b1fd-579a-4ee2-8f99-733702096c72,f08940b3-ef04-46fa-b5e6-cc18cf9ab1cc,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-25 20:04:40.975635+00",,2
35fed5af-bca8-471f-a8b9-1a764ecc6eae,13fb61a1-5a11-4258-ac6c-c70d398edfd7,341239a2-d8d5-4f7f-94ef-2b68cc057c28,"2025-12-26 15:34:09.000983+00",,2
47dcfa80-33b6-4c3b-b771-0aa0711dd348,a2003467-1895-42e2-86a3-dddefa4366a6,341239a2-d8d5-4f7f-94ef-2b68cc057c28,"2025-12-27 00:59:50.371756+00",,2
4850ec26-3b44-4ee8-8485-22bbcb57ff71,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,341239a2-d8d5-4f7f-94ef-2b68cc057c28,"2025-12-27 03:17:31.491836+00",,2
1f42f324-0ac7-4daf-b3ed-ea968d247cae,31c76a52-fd0a-48f2-a1f3-d06b09b412fa,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-27 03:34:27.460392+00",,2
d3440645-a0c7-4249-9c07-97e83651cfc6,13fb61a1-5a11-4258-ac6c-c70d398edfd7,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-28 18:24:24.007387+00",,2
6e006130-28bc-4a7c-b768-9b7913577fb1,0561d98b-f4d1-4dd9-b534-8b89939c81cb,9efaaf2c-f5fd-41b3-aa87-2c8fb6fedd3c,"2025-12-29 04:42:28.734793+00",,2
f9ef2e4a-7a06-47af-87f9-988eadc728a3,27acb628-a721-4bf5-8a75-e5ee22824a4f,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2025-12-29 21:24:25.14909+00",,2
65f8c583-3c99-4260-962d-9c02c18361b7,de12fe11-0254-4859-81c8-4e4bbc8d16c7,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2025-12-30 19:35:54.43132+00",,2
5fa253be-2e7b-4206-bc33-efd5af6bbbee,a8bb8a32-74de-4998-b301-2c358643ed88,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2025-12-30 19:46:24.419797+00",,2
fcfe8c74-cbcc-487f-8914-27cee7eb1d02,8b54f537-6149-453e-9797-dc0d1947fdee,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2025-12-31 03:34:11.219802+00",,2
889a2df8-dc47-4a1f-9aab-53b06a47d1b5,e5fcb886-af89-4417-843c-8b1f524ef36d,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2025-12-31 14:43:57.849103+00",,2
36319004-6661-47ad-86fb-7b15b4ac11c6,03a4ac46-214c-4ebd-bc27-38eae02a7770,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2025-12-31 14:57:26.337983+00",,2
08e3395b-1607-4be7-b55f-3c63f168c743,b5161779-1690-4c41-95e8-8461c8390faf,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2025-12-31 23:47:57.272806+00",,2
1b58e8f0-d180-4593-89e3-36d501fc93c1,b5161779-1690-4c41-95e8-8461c8390faf,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2025-12-31 23:48:04.209396+00",,3
9b27f32a-4ad9-4af7-98e8-97ff1c90ec20,b5161779-1690-4c41-95e8-8461c8390faf,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2025-12-31 23:48:12.003024+00",,2
b1783d7a-32db-42ef-9cea-a607ab0077ec,b5161779-1690-4c41-95e8-8461c8390faf,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2025-12-31 23:48:24.165775+00",,3
79a92cf9-37e8-482d-ab8c-1842bb89f1ab,b5161779-1690-4c41-95e8-8461c8390faf,a479df03-36df-421d-a65c-f1ffd7bbaec7,"2025-12-31 23:48:32.461395+00",,2
6a145c20-d5fd-47fd-88b2-a17738c0e944,b5161779-1690-4c41-95e8-8461c8390faf,66f5ec7e-9c79-4a21-8d0d-9e2fb50dc283,"2025-12-31 23:48:53.185862+00",,3
1b65cf9a-41b4-4af1-8b1d-1a74e9b50bc2,b5161779-1690-4c41-95e8-8461c8390faf,e56c519f-e621-44ee-9ad3-939eab6fb19c,"2025-12-31 23:49:01.712972+00",,2
b8a8a1d1-aaf8-4c65-9af2-750bcaecc92b,b5161779-1690-4c41-95e8-8461c8390faf,d7c66276-31f7-4f14-a37f-67ae5f3f5010,"2025-12-31 23:49:08.812132+00",,3
0961c4ac-5606-4e7b-be0b-4d8823c169f3,b5161779-1690-4c41-95e8-8461c8390faf,fb4e164f-134c-4d74-a156-6768b16f4bbe,"2025-12-31 23:49:16.76355+00",,2
af4837d9-65cd-4e01-8e2b-5af47d0b87bb,b5161779-1690-4c41-95e8-8461c8390faf,2a1bdf88-e58a-40da-a31b-00c08befee16,"2025-12-31 23:49:23.901322+00",,3
b686c5ad-fc3b-45fb-b0e6-67e62e7bf622,b5161779-1690-4c41-95e8-8461c8390faf,6d6bcde9-0ce7-4641-a185-37a51df24290,"2025-12-31 23:49:31.922299+00",,2
255756d9-012a-4cf0-9adf-2a893b22fb53,b5161779-1690-4c41-95e8-8461c8390faf,d68e1e46-a976-4f37-954e-fc9d052b9b28,"2025-12-31 23:49:38.914896+00",,3
3ab59cdf-17e8-443b-9ab5-4ebc9efc9d04,b5161779-1690-4c41-95e8-8461c8390faf,bca1a4d1-d7b0-4d82-bdf8-ee96906fa737,"2025-12-31 23:49:46.854665+00",,2
e064e46e-678c-4eeb-a7dd-a5124a1bc4c0,a21883d1-be0c-497e-afa2-92280da208bc,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-01 00:08:53.233414+00",,2
41fb9c5a-7ee8-4260-b174-35302dee961c,b5161779-1690-4c41-95e8-8461c8390faf,9051f645-1fe1-4ab6-a93c-2ec831a3b9ae,"2026-01-01 00:51:15.7356+00",,1.5
68bafeb2-3fad-4a7c-ac2e-c4b6389e4b6b,64a64fc7-654e-4eaa-a733-7659481c4cb5,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2026-01-01 01:01:20.560169+00",,1.25
8cc7c20a-0a0e-4367-8247-b9e92a797616,d4938877-bde5-41cb-8fc4-3148ee5f0b7b,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-27 01:11:39.501672+00",,2.25
029bbe5b-c49f-4740-8a76-ee1dc9f1926d,1f7d42f6-e86a-4bda-8d28-c33560325d4f,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-26 17:21:47.96965+00",,2.25
2875ce63-fb28-4661-9e27-6cd846b06c77,5e180f5d-9639-42f2-b0c3-5468f2e1da1a,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-25 04:54:35.830075+00",,2.25
1fb50199-2c4a-4d38-baf1-3af5038ece84,6e881ad1-1dd6-48a8-b297-df0b8d76ffea,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-27 05:29:56.109891+00",,2.25
37f4414b-4169-43e8-8939-7b92ac345d49,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-25 23:37:10.975564+00",,2
445bcc60-ccaa-42f8-b42e-02eabc2866f1,6a14e447-280d-48b6-9c1f-8140e675e5a6,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-25 06:18:17.873871+00",,2
c5da04b9-d8fb-45b1-aa24-3ffd5e1ef967,a2003467-1895-42e2-86a3-dddefa4366a6,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-27 00:59:27.859144+00",,2
10d79e27-50fa-4884-9149-cc8802ea64c9,b0a4eecb-f067-46b8-a678-606112666723,66207c1c-18a7-4e72-a25e-fccd2c41be49,"2025-12-25 04:31:08.502581+00",,2
92fe89c4-7630-4c10-ae38-133990569f1b,d3f2b516-b461-4941-beda-9d8443e8362e,eea1ff4e-41ca-43c6-9e24-1631a1178845,"2026-01-01 01:12:58.564013+00",,2.5
411c2c9a-e47f-4f9f-9cd9-8433534ddc77,7c85763e-157a-4445-a673-2c3479c8f8ee,eea1ff4e-41ca-43c6-9e24-1631a1178845,"2026-01-01 01:16:14.990027+00",,2.25
b04f98f8-e1d4-4e51-a80b-16e2f4743f49,a2b0993d-8963-4742-9c47-cbd9e2f98619,230cef7f-5ba5-484d-bd87-67a63a7e5cb6,"2025-12-29 01:29:41.636297+00",,2.25
cb3b1a46-23f6-4ddf-8e00-281d88bc6d85,6a3f4c6b-991b-4779-a427-cfb108b3e7d2,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-01 07:34:46.689795+00",,2
1d831926-8bbf-4bc1-9759-bdc7ac862a29,b64b8da6-946e-4525-a161-9bd40afc61c6,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-01 15:13:57.419096+00",,2
e9342b66-bcb8-4bb9-9f9f-5527051b0424,7c85763e-157a-4445-a673-2c3479c8f8ee,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-27 15:40:41.864883+00",,1.5
5f57593d-5288-4cf2-8363-0ba58b5d1e2d,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-27 18:23:32.142102+00",,1.25
b79192be-0e87-4927-b4e1-926f78954760,24f6a54c-236e-436d-bbbc-5a56be4b8d5f,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-27 00:52:10.198112+00",,1.5
5601ef38-4ca7-4175-9fcc-f8243d048d6f,a2a2c36a-b3ea-490f-be18-458c944ebb70,aba54d62-0f22-43a0-a5f7-607a89780eae,"2026-01-02 02:43:31.584989+00",,1.5
e3efdde6-537b-48f7-95af-693d8829b842,f08130df-44a1-4e9e-8150-22e1ad5dc12f,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-27 14:41:33.572328+00",,1.5
54006034-e576-4bcd-906e-42b5da8aaf3c,7fac3d00-e54b-44c5-ad8f-ca754a979680,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-24 22:06:48.878106+00",,1.5
929c312d-8dad-46ae-9779-86bc828563bc,0ebaa5d7-79e0-407d-bb26-ef8c12ca836b,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-27 18:23:26.323032+00",,1.5
adfdd855-01ee-4f7d-8047-a49eb5736b7c,7697e726-d257-4949-8095-68c21189aec2,aba54d62-0f22-43a0-a5f7-607a89780eae,"2025-12-27 19:03:24.043391+00",,1.5
d3fd7ee6-5409-44e7-9016-70f4cfa068e6,6a3f4c6b-991b-4779-a427-cfb108b3e7d2,aba54d62-0f22-43a0-a5f7-607a89780eae,"2026-01-02 02:46:15.758846+00",,1.5
1c37c269-a7c2-4bbe-8792-b4d3d3730212,a8bb8a32-74de-4998-b301-2c358643ed88,a31c03f8-42d5-4ff9-911d-8952772557f4,"2026-01-02 02:48:30.932657+00",,2.5
eb53b10c-6ba5-4473-b84b-9a854d1da9e3,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,457907ee-2f4e-47fa-a0da-36975bc6ff97,"2026-01-02 03:13:01.472838+00",,1.75
9cd0ab65-4bbd-4b2f-a611-c3ad2d636fe5,f08940b3-ef04-46fa-b5e6-cc18cf9ab1cc,457907ee-2f4e-47fa-a0da-36975bc6ff97,"2026-01-02 03:13:22.986305+00",,2
4f396982-5f08-4c84-b568-7fc95342498a,f682e2f2-a01f-49d6-aaed-dc59067d2bc8,b6348a27-db0b-4a64-ba8a-79bcee33fd31,"2026-01-02 04:38:20.262714+00",,2
1df6f7cc-4c1b-4aeb-a6d7-113c51842769,d3f2b516-b461-4941-beda-9d8443e8362e,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-02 19:33:55.156136+00",,2
96fff182-f581-46be-884e-2e9d1e5edd66,d3f2b516-b461-4941-beda-9d8443e8362e,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-02 19:34:03.478264+00",,2
2ea44c44-b8ef-4bd7-8df7-a90771f8d690,d3f2b516-b461-4941-beda-9d8443e8362e,10990506-78bf-4e31-99a4-f3283dad93d1,"2026-01-02 19:34:10.436259+00",,2
a569f74b-23ca-41f6-af96-9bcdc7b88725,ad70bfbc-6bf0-4ad8-ac34-9cf06220ffad,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-30 05:30:44.258897+00",,2
9d02ed53-9097-4dc9-9365-ed1fcfb6260e,a54364fb-793c-43d3-a38c-948d3f9d345a,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2026-01-02 15:55:35.178562+00",,2
1cacb2ec-7aa5-4cc5-8474-22cc241d9b9e,8b7bd997-852d-4332-b16e-82527150a135,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2026-01-02 15:10:18.255285+00",,2
738c07ca-cb36-49c8-bd0b-f462ea6afa07,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2026-01-02 03:55:43.662339+00",,2
50cf3a68-98d6-4840-ac05-9a49ce159d66,34be494c-ac31-4351-953f-4d45d2abe117,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2026-01-01 23:18:19.645271+00",,2
4f3b2654-1fa7-4093-9112-4ca6f055853a,f08940b3-ef04-46fa-b5e6-cc18cf9ab1cc,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-31 18:53:25.820693+00",,2
402a013b-002d-4810-944c-3363678a7332,a8a18bc5-432a-481c-827f-93855145a279,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-31 12:38:35.017405+00",,2
ff30691a-5057-441f-a0dd-7ed8676cf8f3,8607014c-8945-4076-9f82-543c114102aa,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-31 05:28:24.172008+00",,1.75
86cb1bb8-2916-41bf-850f-17ebe528b111,0fe973b4-b2f7-4582-a551-f21514e0c315,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-30 18:44:36.58477+00",,2
fc5b7010-6cb3-4568-9bc0-0519de6c2fb9,cbcc855c-93d3-41f7-8f3c-4a054e507d87,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-30 16:35:39.601604+00",,2
8e775740-3591-48d0-8366-d7f295673a4f,a645db1d-11a9-4162-a627-0c53ebb9bf80,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-30 16:20:27.033221+00",,2
a4d680c1-54eb-4061-96b0-04d8ca93d1b4,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2025-12-30 10:59:32.181386+00",,2.5
ace23881-48ab-479e-b68f-953d9257c095,7fac3d00-e54b-44c5-ad8f-ca754a979680,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2025-12-30 11:45:53.481055+00",,1.5
490e9194-e9e6-47a5-9ffc-5ac6279e6ca9,8b7bd997-852d-4332-b16e-82527150a135,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-02 15:10:38.237638+00",,1.5
f78fa0f5-62a4-4f97-86cc-e7509857225a,e24c7917-84f7-470d-8872-ac276a4a515c,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-02 19:13:39.780155+00",,1.5
caa1a95f-53e6-4d94-824c-b5226d6e29e7,6c42887f-f2f7-44ba-8c32-ee3c51d22ee8,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-02 16:38:05.800443+00",,1.5
8e2022ec-7810-4c96-8c12-775239511f75,27fee74f-3b9d-4de4-97f4-dcebd100957f,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2025-12-31 18:54:14.749017+00",,2.5
311bf73a-0b9e-4d76-8848-9b2cff5a4bf1,98a71145-c9ba-4479-bef8-bc8360e7a925,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2026-01-02 03:01:50.236358+00",,2.5
01aa3e7d-5904-4b8f-9460-89831f4315b2,11c840f8-bd1a-4069-82ae-9a3bb8cb3728,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2025-12-30 14:50:47.534692+00",,2.5
9f662f99-6d70-42a2-b165-b29530f10952,688e4946-aa29-4fc0-a167-4daf2d3e41ad,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2026-01-02 15:14:29.253035+00",,2.5
a1ea21bf-bdbc-4688-bc57-dfe9b944126b,b5161779-1690-4c41-95e8-8461c8390faf,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2025-12-31 23:46:54.796576+00",,4.25
cae223bc-2467-4190-a590-f550fdb755ab,d3f2b516-b461-4941-beda-9d8443e8362e,a13f202c-5964-4e59-8cdf-a555aae31d26,"2026-01-02 19:34:21.962033+00",,2
b6807c92-2ae5-48f2-ac89-e5216f882e1a,64a64fc7-654e-4eaa-a733-7659481c4cb5,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-02 19:44:20.511961+00",,2
df425a11-797c-40bc-87dc-5bf10fd1241c,64a64fc7-654e-4eaa-a733-7659481c4cb5,55b10bd6-0409-483e-915d-71856d9e34ef,"2026-01-02 19:44:32.297497+00",,3
aa019b95-beae-4caa-94de-1db28d936fe2,64a64fc7-654e-4eaa-a733-7659481c4cb5,b6348a27-db0b-4a64-ba8a-79bcee33fd31,"2026-01-02 19:44:40.802334+00",,2
1ccf87cd-f00e-45ef-8250-fa36969cddc6,f7ddda87-105c-4310-8423-c49668a57033,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2026-01-02 23:11:06.753201+00",,2
999fdff5-e9ff-4912-bafb-642a15722b99,60e18e92-6ec3-44d2-a860-1fe8ebf76276,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2026-01-03 07:23:51.438774+00",,2
