id,user_id,opportunity_id,created_at,status,total_hours
a47ba85f-a9bc-49b9-bcc1-043816df98df,23c25558-1a99-425c-aada-b859b2c9341f,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-03 08:50:30.717311+00",,2
c860e54b-7bcc-4be5-b037-546c489eff6c,23c25558-1a99-425c-aada-b859b2c9341f,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-03 08:50:36.907291+00",,2
ca389abb-f813-4a55-a69b-091dcd11b870,23c25558-1a99-425c-aada-b859b2c9341f,10990506-78bf-4e31-99a4-f3283dad93d1,"2026-01-03 08:50:43.12886+00",,2
5d481e91-f7de-4ffb-b39f-0b312bdb52ad,23c25558-1a99-425c-aada-b859b2c9341f,a13f202c-5964-4e59-8cdf-a555aae31d26,"2026-01-03 08:50:50.721569+00",,2
a49d3728-7954-441b-8886-baaf5fc03ec7,23c25558-1a99-425c-aada-b859b2c9341f,a13e05c3-110f-4a84-8ce2-17507bfccd34,"2026-01-03 08:50:59.809605+00",,2
40b7613c-a465-461e-9e18-42aea71bf6e8,23c25558-1a99-425c-aada-b859b2c9341f,957f91b6-89ae-477b-a018-8ed4fe202880,"2026-01-03 08:51:05.891219+00",,2
c384f2f3-cc55-4e5b-af68-b80789fab42a,23c25558-1a99-425c-aada-b859b2c9341f,68e4aaeb-3474-4c4c-a0dd-561d35bb54d7,"2026-01-03 08:51:11.292461+00",,2
af2d0bf2-66b0-4258-b167-37afc2ccdf21,aa72071b-8743-4b8a-b22e-47f99f3aba9a,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2026-01-03 15:44:50.859573+00",,2
59435ddf-c61e-467f-9750-23cbfe74b01f,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,d592d8a0-348b-49cd-bb5a-2b750ff9785a,"2026-01-03 17:25:29.445996+00",,2
464e079a-6303-415a-a521-b88dba9d70e0,6a3f4c6b-991b-4779-a427-cfb108b3e7d2,e5bbfe55-be46-4a20-b163-59e080064d01,"2026-01-04 13:13:42.838718+00",,2
81367e24-ea73-4a80-b8bf-409cfed59883,2c7126d6-2b7b-4c31-9daf-b4b2a0198494,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-04 16:13:25.587189+00",,2
bf43f1bb-fda0-4dcf-a7d3-d56f5372cb2b,b437c180-d374-43cb-af65-a0bf42c9e83b,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-04 20:26:29.521383+00",,2
d1f4af8d-7f82-45ab-aade-5e8b47b03546,b437c180-d374-43cb-af65-a0bf42c9e83b,a13f202c-5964-4e59-8cdf-a555aae31d26,"2026-01-04 20:26:46.716142+00",,2
7becf7dd-e962-48df-82a6-f0d0fdf02454,b437c180-d374-43cb-af65-a0bf42c9e83b,957f91b6-89ae-477b-a018-8ed4fe202880,"2026-01-04 20:26:59.685708+00",,2
2805270e-6c79-417d-8848-df3a7512fd7b,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-04 22:50:23.872945+00",,2
33721a30-f41d-49f5-9003-1c3bddac2553,60e18e92-6ec3-44d2-a860-1fe8ebf76276,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2026-01-03 14:19:03.999543+00",,1.75
344f81ab-f94e-41b1-aebf-38824d3db67f,e24c7917-84f7-470d-8872-ac276a4a515c,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2026-01-05 00:44:12.103245+00",,2
1bd5287f-dec1-4101-a540-b64287f68a32,a2a2c36a-b3ea-490f-be18-458c944ebb70,3bbd4b92-27a9-4811-a9f7-122b8056f20c,"2026-01-05 00:45:24.947577+00",,2
19e71d24-aa37-4fce-9f2b-9dfc376a59fd,27acb628-a721-4bf5-8a75-e5ee22824a4f,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-05 00:53:34.80194+00",,2
763d07a6-992b-42f5-bc6d-7228a1610469,5e180f5d-9639-42f2-b0c3-5468f2e1da1a,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-03 17:42:25.662575+00",,1.5
c590801f-f79d-4fbb-a7c6-409705a73015,1d7a21ea-ade7-4aa7-b2cb-5f5b32bd761d,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-03 02:35:08.995241+00",,1.5
68403db8-d213-4395-8545-238cb4a660c2,f682e2f2-a01f-49d6-aaed-dc59067d2bc8,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-05 01:46:40.792699+00",,1.5
a8a41ad1-d3e2-41e9-9230-77972f275893,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-03 17:56:37.784071+00",,1.5
2f3b63df-fe55-4508-82be-38c095e047fe,27fee74f-3b9d-4de4-97f4-dcebd100957f,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-03 18:36:47.135558+00",,1.5
aa0eb33b-6638-4aa9-be46-542b58a4781e,64a64fc7-654e-4eaa-a733-7659481c4cb5,50623e69-1c34-4e81-bbc5-aede1cc6f62a,"2026-01-02 19:43:27.878024+00",,1.5
bcd112a2-2c0f-4e90-9fee-58ee737ab905,a2b0993d-8963-4742-9c47-cbd9e2f98619,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2026-01-03 06:03:22.502391+00",,2.5
c47b6f9e-36a8-4da9-a2e1-5a4e8b1abfc3,225dbd75-0339-4347-96ab-455ea34d3c76,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2026-01-04 14:46:09.274698+00",,2.5
77a9d94d-a584-4b27-a2a5-428a9305dba9,31c76a52-fd0a-48f2-a1f3-d06b09b412fa,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2026-01-05 02:01:10.622418+00",,2.5
8d024489-7b01-41d6-8d93-a72a597f226a,b9c8c5c0-fe58-4d52-b05a-87f767cf22d7,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2026-01-04 19:53:03.457987+00",,2.5
a2216e6e-406d-4423-b2dc-6e46b5df2fdb,28fd1b5e-8437-44f4-a8a6-490b6d64ff71,66e1d6f4-a618-4abd-b7cc-95f0cccf87f6,"2026-01-03 04:17:38.110412+00",,2.5
24a42c3f-f77c-43b5-bd29-11be18d3827d,08bdcda2-d5cf-4cbb-af09-be01dad99b9f,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-05 18:19:39.667686+00",,2
93a950ff-ccaf-49e7-bba8-c49564c42f16,cf878c5d-6d3c-4feb-b421-b7e7371f4d48,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-05 18:41:47.677073+00",,2
4cd9dea7-d77b-4667-b565-1a0888638639,cf878c5d-6d3c-4feb-b421-b7e7371f4d48,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-05 18:41:58.863531+00",,2
81cf8eb1-2875-4f74-a84c-74fefdc24630,cf878c5d-6d3c-4feb-b421-b7e7371f4d48,e5bbfe55-be46-4a20-b163-59e080064d01,"2026-01-05 18:42:11.689635+00",,2
9ed374e7-427e-4f3f-9b16-44eb2e7b5676,1d7a21ea-ade7-4aa7-b2cb-5f5b32bd761d,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-06 00:33:17.267991+00",,2
aa151827-901a-47e6-bf1d-41c3bb53379d,43f038df-49ab-4601-a566-ff2ca5ce849c,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-06 01:59:02.075976+00",,2
ddbe0b0d-9816-48f5-a9cb-2a622c0ca3da,25b411b8-f881-43b8-8a7f-225f032e7fd3,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-06 16:24:39.739481+00",,2
2a85e683-2ff4-4a3f-ace5-e8573cad5bc7,e6661d87-fc33-4788-bd0f-2e3fc2473486,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-06 21:17:41.840193+00",,2
4a167873-cc7c-4880-a0cf-375fde7a61fd,03a4ac46-214c-4ebd-bc27-38eae02a7770,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-07 14:24:17.50363+00",,2
20559b94-e63b-4acb-b24d-b76e19fc13cc,688e4946-aa29-4fc0-a167-4daf2d3e41ad,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-07 14:59:52.987645+00",,2
1b620ac0-0b35-4196-8b34-cc615c7cdf2a,b4de7177-7df9-44c0-af19-657e69198f51,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-07 17:54:59.647795+00",,2
f7ecaf12-9774-4ba3-9224-6b71aa24dc4d,b4de7177-7df9-44c0-af19-657e69198f51,e5bbfe55-be46-4a20-b163-59e080064d01,"2026-01-07 17:55:06.654487+00",,2
5c85ee0f-a81d-411f-8afe-e658623fa258,b4de7177-7df9-44c0-af19-657e69198f51,55b10bd6-0409-483e-915d-71856d9e34ef,"2026-01-07 17:55:15.10374+00",,3
5a8b60b8-efbc-433c-9b69-b9f356f6cbb6,416451e3-a57f-4d2d-95e4-634258bd5c68,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-08 00:44:57.100412+00",,2
b9c5c0ad-b520-4ad6-92cb-3fb62f9243df,7fac3d00-e54b-44c5-ad8f-ca754a979680,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-08 00:56:06.981158+00",,2
b9d56883-37f3-40a8-a4bf-0b40adfa5294,aa72071b-8743-4b8a-b22e-47f99f3aba9a,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-08 04:58:16.424597+00",,2
fcfe0cbc-7c31-4b5d-9958-68744fd021bb,107089eb-d780-4f26-adb1-1ffaf66822f9,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-08 17:01:44.468086+00",,2
abf00e54-b59b-457d-a385-ac2ea09a68a6,d3f2b516-b461-4941-beda-9d8443e8362e,a13e05c3-110f-4a84-8ce2-17507bfccd34,"2026-01-08 19:58:24.778104+00",,2
6d1788bc-deef-4fbf-8e96-97a0a5c3b2bc,d3f2b516-b461-4941-beda-9d8443e8362e,957f91b6-89ae-477b-a018-8ed4fe202880,"2026-01-08 19:58:30.484638+00",,2
d33383e4-8c4e-40ec-883f-dabe7498b527,d3f2b516-b461-4941-beda-9d8443e8362e,68e4aaeb-3474-4c4c-a0dd-561d35bb54d7,"2026-01-08 19:58:36.324679+00",,2
46343b18-c8bf-4e30-86c9-ff0f7c37656f,b1145a9a-5391-460b-a5c8-5db9293bd80f,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-08 22:25:37.636265+00",,2
5fcf0127-dd26-4b79-8b7c-a2bd390c1712,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,6217f28f-e3d2-4bd3-b268-f3501c6cb58b,"2026-01-08 23:30:42.201445+00",,2
02addd9b-6cdd-4b31-9469-ed2e6c3dbbea,60b8b314-de4f-4f19-9363-0cf5fa2fd7cc,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2026-01-09 03:42:31.356931+00",,3
126b40b7-358b-4bc3-b5d1-de2b710cfff6,035b23a5-0286-4ac6-8005-99e86e95a586,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2026-01-09 11:30:42.366659+00",,3
032c420e-0c73-436a-8511-4162ad43d739,870af34f-f29e-4b03-97cc-1a66ff869390,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-09 18:19:17.230512+00",,2
33fa610e-00e2-4920-8bce-477207f68f06,31c76a52-fd0a-48f2-a1f3-d06b09b412fa,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-09 18:45:19.012318+00",,2
96b85089-589c-4cc8-b6f7-c28ba9148f72,31c76a52-fd0a-48f2-a1f3-d06b09b412fa,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-09 18:45:28.005671+00",,2
0136cb1b-7864-4f25-82d8-b4f46ab7fecf,31c76a52-fd0a-48f2-a1f3-d06b09b412fa,10990506-78bf-4e31-99a4-f3283dad93d1,"2026-01-09 18:45:36.552675+00",,2
993201f8-0208-4946-8580-c5417b086a84,31c76a52-fd0a-48f2-a1f3-d06b09b412fa,2abf3ccb-f172-449a-b60e-8cf180d59108,"2026-01-09 18:45:56.154505+00",,2
f3740598-37ae-472e-bf0a-4a2c8676e44c,27acb628-a721-4bf5-8a75-e5ee22824a4f,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-09 20:39:34.289857+00",,3
87c3ce73-1b2c-44ae-8dbb-737424c1fa21,11a18deb-f6c3-44cc-8b4a-eaf5dc5cdeb8,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-08 16:08:47.095021+00",,2.5
45997092-fd91-42bf-af2d-c296cc499d0b,5e180f5d-9639-42f2-b0c3-5468f2e1da1a,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-08 16:08:40.984219+00",,2.5
3173b6da-2469-4a1f-9d6d-004aa37a3a60,f01ecec8-503e-47a3-9955-c8ba6da966b0,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-07 20:21:51.80824+00",,2.5
adb8b323-0524-49e3-a5fa-b3da67d90baf,ba2172e1-b439-4084-9d15-f7a737652462,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-07 18:57:33.665549+00",,2.25
bb85316f-f5fc-4039-8377-1428bf22d576,d93d78d7-385c-46d5-9137-740744664461,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-07 18:30:28.038408+00",,2.25
ba7d2cb8-3ebd-4e25-9ea3-e04577af9d9c,0fe973b4-b2f7-4582-a551-f21514e0c315,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-06 20:53:28.213741+00",,2.5
228c5c45-555b-4317-8500-c63cd7523059,6e881ad1-1dd6-48a8-b297-df0b8d76ffea,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-05 19:06:10.852209+00",,2.5
1c1f8617-763b-470c-82ac-b2fa1bd5fca6,ad70bfbc-6bf0-4ad8-ac34-9cf06220ffad,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-05 18:14:59.757494+00",,2.5
ddc040af-c210-4ed5-a18d-0c0ddb58ba78,03845184-08f5-4fa8-949d-4d29fd81f9bd,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-05 02:10:39.873336+00",,2.5
048eaa01-c5bb-4463-bbc9-56fecc98bf44,27acb628-a721-4bf5-8a75-e5ee22824a4f,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-05 00:53:19.783568+00",,2.5
c14b6366-652e-46f4-aec0-705c1cafb0da,b9c8c5c0-fe58-4d52-b05a-87f767cf22d7,0fd2a5f4-8062-489e-8f2c-83538175ffdf,"2026-01-04 17:46:11.24111+00",,1
0682aff5-55c8-4194-b504-05a97aff7e62,27fee74f-3b9d-4de4-97f4-dcebd100957f,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-06 20:46:39.686844+00",,2.5
4a390ce9-c38f-4558-bc05-b48510f4fd66,27acb628-a721-4bf5-8a75-e5ee22824a4f,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-09 20:39:55.760817+00",,2
a4763137-1494-4c11-8357-193b3495be5d,27acb628-a721-4bf5-8a75-e5ee22824a4f,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2026-01-09 20:41:07.090931+00",,3
b1340db0-2e65-4974-ba4a-309e4879db41,27acb628-a721-4bf5-8a75-e5ee22824a4f,a479df03-36df-421d-a65c-f1ffd7bbaec7,"2026-01-09 20:41:16.438961+00",,2
86b8f3e7-ae5b-4bb5-9f6b-79c386dd3270,a2b0993d-8963-4742-9c47-cbd9e2f98619,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-10 02:43:59.811501+00",,2
335eba1b-f06d-4ebe-a184-6708508a4470,e0fda7ac-d0fb-4b30-bef7-288bf47a6cde,957f91b6-89ae-477b-a018-8ed4fe202880,"2026-01-10 07:11:04.166582+00",,2
1e8c9de6-f813-44c6-8762-f911c77f5ce7,f7ddda87-105c-4310-8423-c49668a57033,a479df03-36df-421d-a65c-f1ffd7bbaec7,"2026-01-10 19:40:33.263582+00",,2
f1a641d4-dd3c-446f-9e7f-49142094e1d8,f7ddda87-105c-4310-8423-c49668a57033,b6348a27-db0b-4a64-ba8a-79bcee33fd31,"2026-01-10 19:40:46.368616+00",,2
ffa6b906-8883-46cd-bd1e-2bb3cb84b95d,108fd81e-155f-45f2-8b54-9de2afa181ee,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-10 19:43:26.296192+00",,2
7ccbfbe4-9f05-4206-a9e2-891b5a743e99,d4938877-bde5-41cb-8fc4-3148ee5f0b7b,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-10 23:17:17.696819+00",,2
859a1602-69a5-4522-b6ab-49c98af6f2bf,416451e3-a57f-4d2d-95e4-634258bd5c68,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-11 01:08:58.326518+00",,2
5cf69647-7b9b-4308-a502-d0e3a01c6f02,f4d50bc7-8a26-411e-8d31-5db41c025c71,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-11 14:18:00.892245+00",,2
3ab4a962-bca3-4e29-87f9-29dcf545f85e,b9c8c5c0-fe58-4d52-b05a-87f767cf22d7,a9b258f2-fcf0-4ff9-ad3b-f880cd43066b,"2026-01-11 18:18:21.729078+00",,2
3ff4216b-6987-402b-a627-076cb012b37d,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-11 22:14:53.168+00",,3
09a76248-74b1-4280-b8ed-ff1709136640,d2eedcd5-bcde-4b36-85c4-907fc938b7b7,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-11 22:15:11.073289+00",,2
1f239dd3-794b-4477-9e0d-311261490cbc,123f4f0d-f9e9-4bcd-81b9-d45121ee60cd,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-12 02:52:44.918486+00",,2
f675c0bb-1e70-409a-a0ae-35223f40c73c,66056da7-0c75-4e37-87c3-88f607e996fe,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-12 02:58:09.030695+00",,2
ffdf8261-e038-4367-92cf-cc30074687cc,ad70bfbc-6bf0-4ad8-ac34-9cf06220ffad,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-12 03:12:36.352683+00",,3
a36a4701-0e0e-4403-83f8-e8cf1222e376,60c33892-0b60-41f7-9086-9ad2d7755e18,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-12 03:30:48.951653+00",,2
50209993-3d69-41f3-92f0-ae26d9937eae,64a64fc7-654e-4eaa-a733-7659481c4cb5,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-12 21:05:49.904145+00",,2
a89370b7-c016-4e71-8680-7a1999f166e2,6c42887f-f2f7-44ba-8c32-ee3c51d22ee8,246a59d2-94bd-4bcc-8e0c-e08d51feacce,"2026-01-12 21:06:27.342834+00",,2
6efc6239-47e4-47d0-9180-0f019a185bfe,b64b8da6-946e-4525-a161-9bd40afc61c6,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-13 03:06:29.391036+00",,2
4025d6a5-4bb7-4b56-a5e4-1485b1961610,b64b8da6-946e-4525-a161-9bd40afc61c6,e5bbfe55-be46-4a20-b163-59e080064d01,"2026-01-13 03:06:39.386798+00",,2
804bb0b5-d726-4a43-b765-82f4676c835a,27fee74f-3b9d-4de4-97f4-dcebd100957f,0e855df9-903d-493f-8896-b104f62d75c2,"2026-01-13 03:10:09.681706+00",,2
00b39c63-a928-4c48-b458-35bba60e038d,7fac3d00-e54b-44c5-ad8f-ca754a979680,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-13 03:19:54.549332+00",,2
1418e3d3-90e5-4a63-9e36-e93fae2d91c0,a54364fb-793c-43d3-a38c-948d3f9d345a,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-13 03:44:20.69505+00",,3
d7be29e3-5ae1-4e32-9754-7813b07783c6,8799bec9-35d3-4394-8aa5-6aca7bc2e617,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-13 04:56:13.776594+00",,3
f626e2e6-5e86-4b6c-b3ed-570f37664027,8799bec9-35d3-4394-8aa5-6aca7bc2e617,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2026-01-13 04:57:39.415671+00",,3
8f346abb-cf85-4c16-9f78-251ec3145dc5,e6661d87-fc33-4788-bd0f-2e3fc2473486,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-13 16:18:14.284954+00",,2
aedd9ded-088d-433d-8127-87b5679759e3,a645db1d-11a9-4162-a627-0c53ebb9bf80,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-13 23:14:03.842016+00",,3
c76cfbed-c884-47dc-865b-48aad1fc4ec4,0fe973b4-b2f7-4582-a551-f21514e0c315,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-14 15:49:48.137589+00",,3
ba14ebbd-19cc-41ab-a66e-751d1752865d,aa72071b-8743-4b8a-b22e-47f99f3aba9a,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-15 04:40:42.377432+00",,2
a0f7cd4a-274e-4562-a4e7-8bcada7a0727,0cce326f-0031-42ac-b39b-ce185e37f26d,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-15 17:20:57.702453+00",,3
2ed9c46c-0f56-4d49-9fa7-6e629bc650d1,b9c8c5c0-fe58-4d52-b05a-87f767cf22d7,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-15 18:06:45.063925+00",,3
5f3b67b3-728a-424d-ae38-98eb920ba873,3f72d4c9-7ffd-4678-9a10-1ecab275ae55,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2026-01-16 15:06:33.405322+00",,3
ca5fc038-90ad-40ea-91f3-d3805ef2fd11,3ab52a6b-8f93-41cf-8c58-2743c28675cc,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-16 16:06:08.335512+00",,3
4de50d79-6515-4231-9812-74964a909f84,3a33fd7b-30d2-4e9d-b57f-bb582cb5613e,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-16 16:09:57.440012+00",,3
9fcf3f8a-0795-413d-a9da-e1b94d967024,7c85763e-157a-4445-a673-2c3479c8f8ee,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-16 19:59:31.221302+00",,2
f8acf2b0-f9fe-446a-af8e-8d2c289d929c,76bb1661-2cab-4eba-a1e4-1791e6d66d15,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-16 20:12:50.277547+00",,2
90c67a20-c585-4bbc-aa12-f9e1ade19eb5,d2a920b9-21bb-4618-b7eb-8f103fe887c7,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-16 20:51:11.886477+00",,2
dc706e0b-e74c-42f2-a279-d0eadbe3325c,870af34f-f29e-4b03-97cc-1a66ff869390,e3e7cdd4-6b44-4841-bbfc-648c33876b56,"2026-01-17 03:18:42.051685+00",,3
3d827015-175f-4ced-b5d2-8146d96fb5da,870af34f-f29e-4b03-97cc-1a66ff869390,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-17 03:19:03.943229+00",,2
7f049b89-493a-4a66-a345-8d4c8c3ec0b9,a21883d1-be0c-497e-afa2-92280da208bc,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-17 05:06:50.400819+00",,2
aba9adce-e335-47d1-a612-fdf3fd1304df,2c7126d6-2b7b-4c31-9daf-b4b2a0198494,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-17 16:15:57.923442+00",,2
c1f437f0-b645-489e-a90f-84b3c6077f49,e25d80d8-79be-4e54-8937-5b4f16a74951,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2026-01-17 19:40:16.96167+00",,3
16e52a04-0b85-461c-94ba-e4811814ff38,03a4ac46-214c-4ebd-bc27-38eae02a7770,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-17 19:41:35.638022+00",,2
0265796f-cbbf-4596-bc0c-8afcf04afebc,7fbbc9c9-8925-49cd-a8c4-977b5031f335,015ac690-a971-4848-a8e7-d3ae4c8093d3,"2026-01-17 19:45:17.893259+00",,2
1490ca5a-6d6c-4f02-955e-894554031e74,e25d80d8-79be-4e54-8937-5b4f16a74951,a479df03-36df-421d-a65c-f1ffd7bbaec7,"2026-01-17 22:14:20.955164+00",,2
aeae09f4-9563-40c2-963e-56e43d1f45e8,64d5cc65-ca9f-4352-ab93-1d2413492586,10990506-78bf-4e31-99a4-f3283dad93d1,"2026-01-18 01:12:55.946237+00",,2
9752ed0e-0c32-4d90-b850-522d94fa7645,9544ffec-f3c4-47df-82fe-a828a5a649aa,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-18 03:31:55.654746+00",,2
72e06018-7940-497e-a3e0-c80f04608527,eafac27e-c973-40c2-90b9-d8459e41014b,227000fc-02f1-43a0-82f0-895748cf495b,"2026-01-18 03:32:27.692136+00",,2
297b52c6-17b1-46d6-be8b-534010c1430c,a8a18bc5-432a-481c-827f-93855145a279,2e0af101-b4a6-486c-990d-b43ebb7ec8af,"2026-01-18 13:34:12.428961+00",,3